hr_mean,hr_std,spo2_mean,spo2_std,bp_sys_mean,motion_mean
79.00265524599367,0.9844478131089357,96.8650535100673,0.12367298845708587,119.24654515857428,0.19411694828259135
78.83306397468384,0.8912506861704497,96.82077260124758,0.09794855264097692,118.69419921999133,0.1845398482915956
78.72415715561529,0.9019841491206447,96.82173668467735,0.09977030151065362,118.9333125908415,0.1852368356776501
78.80238694101166,0.8729722734073176,96.82797203798376,0.1069054309372332,118.87038405507698,0.18392421186161795
78.93552855271408,0.8224289173038153,96.84617705584246,0.1279260023948871,119.23302662109631,0.17900299781750198
79.0891400950908,0.6598248645099428,96.86301224822624,0.1467339755939249,118.87745414929597,0.17663202392264502
79.18782871433692,0.6711545548699482,96.8885623292873,0.16691081138166125,119.23944809807786,0.17487238683661843
79.30582023774217,0.6778480357410449,96.89963723961345,0.16295334343552362,119.53279471673913,0.17340527418189186
79.20912779706643,0.6687879649464258,96.9140103762394,0.1512631179886996,120.10668735689259,0.18295801417581586
79.06689389514851,0.5184229738858094,96.92661973367831,0.13923416463015972,119.79042892777424,0.19100796640720374
79.19282536747627,0.72319680541816,96.94128323818622,0.12810896040664158,120.17457466613425,0.19110904438039383
79.44268725609075,0.8839528186706541,96.96469418999666,0.09094329544805849,120.76584936462089,0.20335309262297488
79.69070165736818,0.8285733172285498,96.97975354665213,0.10735909158060344,120.6652562922419,0.20352592064226976
79.89041240559648,0.8461179367257801,97.00742330588393,0.13460507931392887,119.74556931855041,0.20669519152035348
80.03461506326906,0.8467881905108744,97.02002233667858,0.14457253775300902,119.49661567416038,0.21335993106742485
80.19256154711894,0.7933906690807,97.02254538298173,0.14588866025202385,120.5540783177493,0.23297741265863606
80.20324507888378,0.7867226050255877,97.02661706565014,0.14928427533308458,120.24684147151183,0.24121419147457832
80.23608893811188,0.7781299949476109,97.04672857716614,0.1432209785040842,119.73529160346024,0.24495874045293076
80.32514809504218,0.6377150671648267,97.0805500608691,0.13488465903621538,119.70672150421217,0.2416080470460546
80.30647556868709,0.682276275141633,97.09450231881604,0.11515499634549634,120.16193426151965,0.24357049952162596
80.11037950337679,0.8321502836849685,97.11316088124232,0.09664636139007896,120.57928293477774,0.2392389586657782
79.98797652506818,0.769098013462807,97.11678154019529,0.08868820700165213,119.93047955399231,0.2268569793752167
79.91216038853061,0.7348701679098723,97.09949560475143,0.09888158329966323,120.22016026825911,0.231642374768967
79.94087374683961,0.7800378679988694,97.07610593029874,0.08938305131268398,121.29092015610813,0.22879016136986624
80.07988243554256,1.0159718119919956,97.06559651671958,0.0822091650186755,121.16986569174253,0.23262713850107267
80.13475965334797,1.0640968579110281,97.04533816262483,0.09602009499268142,120.42032820315232,0.2161939322213892
80.21457346718731,1.066754188373298,97.02528456704951,0.09122856726527116,120.97612690329444,0.19768740321739212
80.35177656951592,1.1496363257347328,96.99857286939694,0.10568045668038027,121.61628389444795,0.19880871309419862
80.47444549151368,1.1403056089933727,96.9470784251827,0.12007474344992979,121.0097367457339,0.2014005921521437
80.7609430746865,1.028674842092435,96.93466250661851,0.1206217838809666,121.21284873624947,0.19347507040993944
80.9387442951739,0.7501994197320849,96.92901763435398,0.11296849532492369,120.7098792280699,0.20139291553180433
81.03405107360837,0.6436002452724646,96.96366847934786,0.16237609075944742,121.24217612963966,0.20115645425872514
81.03547955084414,0.640755217358549,96.99262947506702,0.18784411134239837,120.97890282501032,0.1915129832288611
80.89452507708468,0.758777009418326,97.01924643072785,0.20764614664497075,120.68263680499044,0.1907846354624621
80.57172707162083,0.8771508422409389,97.01465674371352,0.2068806135306257,121.2161784186095,0.18945670033747936
80.37431837214623,0.9393373765273176,97.00605681388139,0.21386905429417685,121.04721630750115,0.19747790070949528
80.17410587452267,1.0864055652451272,96.98758068907685,0.22636847632898147,120.18761486350854,0.20219144733099234
79.8934945058127,1.0469950077684564,97.00335674511985,0.21959542008788496,119.68127676910925,0.20785120646567137
79.78185875703531,0.9793899104033712,97.02322892539163,0.19544512595358227,120.20996238066293,0.2131609810707416
79.5614406907234,0.7212906196146778,97.03530457536927,0.18881998111311224,120.37358501967955,0.2140942946812801
79.530244664083,0.6826123795526785,97.03796363810152,0.18917627929216785,120.6406983356721,0.21316069918440736
79.45449311416579,0.5622212571119453,97.00876191129825,0.1659906128198,120.27133458496708,0.2113977954583588
79.49929830691367,0.6161257367180825,96.95878079102314,0.15638923998368234,121.23613175523796,0.22204742543909797
79.49094580223797,0.6131660252482956,96.9243956458071,0.11131614186015953,121.40213907514847,0.22761995901787593
79.5702768711894,0.5707610068847957,96.91582773695677,0.1058662855530763,121.43561237150524,0.2323501082955818
79.69098303093189,0.616267655196816,96.9285411510934,0.09966429867850411,121.40841378201404,0.2284224491945542
79.91011372978308,0.5748289334326354,96.94822411789877,0.08301056116349269,122.06957593124949,0.21752601860866397
80.11623507080772,0.4806614309296876,96.95428983410024,0.08830290544186678,122.56277527544474,0.20747691170632881
80.15389407590769,0.4705390080950262,96.96200235093315,0.08494877584730524,122.97857527342224,0.19451274680536457
80.24028082412636,0.40487054368447833,96.96244742386682,0.08515097980525337,122.90983668185473,0.1898171922499039
80.20160051846784,0.4297124286567549,96.95435874682184,0.07695970804530154,123.01747760790438,0.1841798551717176
80.08620977230535,0.6070422889960103,96.94395402174078,0.07649676801984566,123.23165702692555,0.18736752329723774
79.89697017056332,0.7876336792625068,96.95514897676966,0.050713031794547815,122.00888264347154,0.17786835554250305
79.83446564688964,0.8329616203770045,96.97011016324541,0.06239730707073701,122.03601552321004,0.16733797275846668
79.79261705853999,0.8539271999211588,96.99059039311899,0.081803746657376,121.89911045694687,0.1594432214300911
79.68091406921535,0.8332914859259039,97.00887991454354,0.08947887806596248,121.87070795006711,0.1651285329336922
79.53616965667968,0.7386367432023007,97.03517785942017,0.11175486685130381,122.0834330384707,0.17659465236676491
79.34522473578434,0.602117784327993,97.05256531212858,0.12665136129368162,122.3286923348578,0.1772285945528592
79.16377707301083,0.5863184328935115,97.06274987599407,0.12266329993973593,121.47488608252675,0.17807468656616599
78.92176008325532,0.5500116083258972,97.06737937187069,0.12085978258260636,120.71717047885693,0.18466092882551546
78.73846371397708,0.5350918837823048,97.07462975637083,0.11796438462998374,120.3121416552656,0.18633096124542278
78.75796819047955,0.5431033278930795,97.0885507188628,0.1022625239588982,120.56122141501893,0.17320249577681313
78.95623402322867,0.7421664513284918,97.09275329805644,0.09288477233609133,120.58009302629452,0.1824337318947763
79.14387570054389,0.9650396563619371,97.06515875843846,0.13113629409204275,120.98793109371172,0.19490957280723414
79.37514050126136,1.2277267637503289,97.01522325431583,0.18263855311018606,120.78430660938265,0.19323620504785197
79.60216442854738,1.412141202623559,96.96986137616912,0.2074036609250089,120.8891737089896,0.18276721776492813
79.6869303791417,1.4205652137843288,96.92667782441524,0.19151796321754552,119.88874111315643,0.18382107609917425
79.69994027912622,1.413311197142744,96.92226626991484,0.1843135686423086,118.78136808839095,0.1826157495340576
79.7584403170277,1.3645059754692397,96.95131025931079,0.22714904692868773,119.26030015613306,0.18601887197890685
79.99772530178677,1.2046701014417613,96.9992147160776,0.290816406883234,118.74203018718961,0.17459127797806542
80.2255372983024,0.9670902028151429,97.02579738281501,0.3090106838772885,119.20323517460938,0.16672039249523907
80.47740311234409,0.9533596255422362,97.03212053634724,0.30996575797678855,119.01692856958479,0.18963966119232945
80.59036717929186,1.012118910602586,97.02062341752158,0.31681985279589614,120.52399256292952,0.1798903852864513
80.5824344048565,1.0097239290054505,97.00798409990031,0.32883766342410276,120.9062779916291,0.17892568650574714
80.43168681294625,0.9628782270665159,97.0042905713297,0.3335429407919716,120.6640716193227,0.18595331017050618
80.33238647313007,0.8777320716893021,97.01138426193597,0.32631731521527046,120.60575799901389,0.18176846282123907
80.40182453392329,0.8929945932008467,96.99126371169909,0.3464893552096821,121.57835441416212,0.18719637573621145
80.5335440402107,0.7579559477509987,96.94847833855987,0.34720088739347943,122.78594978470032,0.19038805932253022
80.82641274358491,0.6483670778033315,96.88352582544222,0.3225633032992713,122.0183344616132,0.18699108967154848
80.83425951101493,0.6417597149799281,96.80569952433811,0.23184117987321767,122.15682252593324,0.19794850156920282
80.83927662505266,0.6367000449727753,96.77277496399765,0.16191880476903325,121.50295363985387,0.2059113070372205
80.79504004635844,0.5947635036912203,96.77320144383725,0.1628869185794034,121.79931021087233,0.20175328014621904
80.74642640909943,0.5430199828071047,96.77103678486924,0.1626239374330184,120.7008224592375,0.21228564422069915
80.65340174426173,0.6048992767417775,96.78932850093673,0.1608804330015266,120.2055645409846,0.20810918239407633
80.72969238297502,0.5641604848374513,96.8229272276484,0.1537166002444006,119.79826515733745,0.19945432097219382
80.68390541696526,0.5940287823457486,96.84207893064021,0.15428334169118754,118.91434241316242,0.20613243225687916
82.1711390224018,4.811526627025806,96.8970659730416,0.1552883736040817,118.85931548568249,0.21767102795714122
83.7743991269399,6.512986979267964,96.96696594282255,0.22415896298265262,117.84676793252918,0.22188181977001417
85.19361053151727,7.5281359020915835,97.0395918045294,0.24658551521966723,117.69458440974813,0.23600559155532036
86.78793883266593,8.064725147294002,97.09607467951625,0.23642041255887963,118.46716009427375,0.24175797650045622
88.36721477534073,8.194335955834084,97.1339557809566,0.24946787753871286,119.03324429178299,0.24059381943040106
88.26170437631308,8.304058836526712,97.13393279353782,0.24947065705101493,118.75132640566494,0.2385628956694335
88.10995393347707,8.462387206863983,97.16426218829027,0.21798738628494546,118.3694376149889,0.23248873123230926
88.12076354492463,8.45078336699998,97.19605423128955,0.18966324911217744,117.87778414013698,0.22175902858918498
88.06187849790345,8.509372126396647,97.2311464933724,0.1691921287030435,118.20943004652281,0.22872743529545794
88.04972701082526,8.522022339864389,97.24193250567511,0.15042553742921577,118.59666874693428,0.2371490353464248
86.39583740779341,8.463699229921332,97.24935964735364,0.14701536509938162,117.96759079801726,0.2194355936959757
84.80382560956245,7.848327081146568,97.22006303928318,0.1309585293732628,118.50738126920885,0.21787290338937612
83.16444886727757,6.878990426288575,97.1905738312565,0.10940465126972265,119.44344783151492,0.21028442211478465
81.4649026595296,5.148253112582926,97.15886391711851,0.11631559204439719,119.4526462555179,0.19875884950722633
79.87975819322965,0.4106833290685716,97.12552993141638,0.09099472307362225,118.73731658748906,0.19529332482772926
79.92869642413646,0.4613978891213346,97.11272427363001,0.10225586997897779,118.71353817548334,0.18869673202643789
79.87609802316219,0.5331216330774647,97.11003570107432,0.10348821214985127,118.02585151137919,0.18476880419237504
79.7963066876253,0.5710031942562392,97.09503319468388,0.10378757836573622,118.16098706979169,0.18701980085334224
79.71635832730944,0.5636197840026014,97.08280576676368,0.08268782415428626,118.88076325787742,0.18242732228411102
79.65732248466466,0.5596084892597939,97.08931228464449,0.0815164136542928,118.83032924983668,0.18347122792538922
79.6457553089588,0.5706723749769448,97.06367437252469,0.07547685853383569,118.88183045130575,0.18189204275404378
79.60376830567832,0.5154865168871213,97.05333855376217,0.06801767363991675,118.80496120078426,0.1804645738540382
79.67733251898953,0.5801149771411885,97.03622370243309,0.06615404509632522,119.17742683800466,0.17369227485621744
79.77124846172362,0.5932455835462129,97.01560047121413,0.10277721449782883,118.93091306909787,0.18413500673796449
79.7754848458207,0.596969423579601,96.9842986769268,0.13497931030555788,119.05207233013286,0.1929473325427009
79.68856879758505,0.530320537588278,96.99124819700872,0.1364358755648954,118.33710433802068,0.20235723990578142
79.84545793535791,0.545415558900269,96.95653427033047,0.16033971723910362,119.24930560832108,0.20799874070474225
80.05435693439156,0.659441121094783,96.96523904954672,0.16674451992659872,119.99474535882442,0.21328146943880305
80.15760403933832,0.6262482644188607,96.97634963497748,0.18481773554844674,119.53414566048487,0.2118243382247369
80.28043389966608,0.5859734286388395,97.00237887862437,0.21997950770651942,120.1148869216282,0.21444470422635872
80.41952374614769,0.4173652270007801,97.02814902265501,0.22997462526973592,120.4780909152621,0.2152237242830474
80.39888826296267,0.44166138818913125,97.06928323850593,0.26855041586748274,120.34201140219861,0.21790965992290817
80.38091262577302,0.4433888057793132,97.09301588817581,0.268873766239482,119.5156685995236,0.22572183155437991
80.40255553142178,0.4425295936654019,97.13043829150874,0.24681047457942867,120.02427041231472,0.2170510993846686
80.44284252030323,0.44696633331089336,97.17662702606495,0.2037006711913711,120.39147515326579,0.2156853505382303
80.62426792111687,0.4732581553053887,97.19278580182612,0.19872227374113924,121.18608971100568,0.21518606664422987
80.71663227720677,0.551271759350559,97.23809160978256,0.10604226119144991,120.75456804837113,0.2222952130556249
80.78405701896602,0.6597902067702707,97.23623865227344,0.10860747537991185,120.45914080508753,0.22110377840769585
80.97141284452803,0.8009509584974585,97.20888622462414,0.12803454630128816,120.61407851843492,0.22063383184225352
81.03393306435383,0.7978427338552548,97.17912645120175,0.12201077657381974,120.40182177516147,0.20838873865941995
81.03393537791797,0.7978410074656916,97.16869975912749,0.12233309030872049,120.67371879232746,0.21323137146085439
81.00038685922864,0.8579066951292033,97.10663028202131,0.11248961699768283,120.47912725855278,0.2102042033611155
80.80731889952949,1.1940106005943618,97.07879880656976,0.12013703827014545,120.49153161045244,0.20293918601662572
80.62720607454845,1.3709221171743424,97.05897218810007,0.12123133963268228,119.85833839718926,0.19616960120626614
80.49050951615204,1.4331188142737996,97.02429712557851,0.1273533102696199,119.05960636670932,0.1933319535503319
80.37356706264549,1.388548306722388,96.97835656448456,0.13563046871627307,119.24117801810314,0.19937260992904862
80.30425480637442,1.3413679175547206,96.97788994188876,0.13493693845091279,118.89886647767908,0.1930540469427548
80.28248885307883,1.3128963157302715,96.98706353326921,0.14635629073219258,117.88608577239889,0.19844645687015594
80.18985671915905,1.1799105959263145,96.99496222468726,0.14983182444832693,116.78996947063425,0.20773800348733001
80.34686002489096,1.4208672991787181,97.00133687023236,0.15456500660579,116.97670992846481,0.2122506856139646
80.56991009794032,1.6097689515084534,96.99684037255273,0.1514034312446504,116.51585180288328,0.21586474773563338
80.83902283078962,1.638581598169948,96.99473706816889,0.15388717175605493,116.58420165296282,0.21755055250613645
81.0751036506499,1.3880052631809199,96.96881958631607,0.18554461267976163,116.479971972099,0.21795435613924283
81.32081981996988,1.1064108396732537,96.95535837111461,0.19076234500492817,116.31495971771646,0.22352039888408531
81.32809245435368,1.0918034437678406,96.95888267202882,0.1888853181951923,117.20913508437032,0.2199231156270364
81.23766321679742,1.2141354410015295,96.98707514624309,0.1748092084625028,116.80029735951965,0.2116320407138787
81.17732895948993,1.2511509275585497,96.99566974642725,0.1858429788253706,117.65929863946944,0.20773036971764877
81.08504037011242,1.238439318736849,97.01277704487252,0.21141572219594557,117.79657669752608,0.20625638553803838
80.94934434121949,1.2758844165160104,97.02452173126714,0.21924724539700685,118.6992369982659,0.20558990967576496
80.58955654392939,1.1845226980298793,97.02679678221904,0.22059719020917742,119.25497609030867,0.20777057348270386
80.172228773946,1.0774753551631544,97.03777645703677,0.22584534750161184,119.54957059457453,0.2095262184925583
79.83010024104526,0.88590047723825,97.0740853961319,0.21647952087371358,119.51528355256251,0.20793938717902427
79.65665266206484,0.8680423695444099,97.13286412293778,0.167508326654022,120.03519421857311,0.20296389020155234
79.41444062453695,0.7359826647508728,97.18878799276581,0.14693230402612403,120.40782165013567,0.20521831426750015
79.4501281931562,0.7424267269304876,97.23844639164001,0.11219361479444022,120.22522577859493,0.20668349538093653
79.5304257129036,0.782012222693953,97.2759547760987,0.097300526920429,120.31520213041895,0.19593400411779774
79.4264841479601,0.7477290492698008,97.2846078951504,0.09786042299589615,120.12292471945031,0.20445774152392504
79.25903664960128,0.5651927823055947,97.26112417885803,0.1063686575136053,120.56186153512968,0.2035979376708202
79.24958196907063,0.5515543981890515,97.24396550513028,0.12781826514766137,120.09209295818846,0.20330895117521952
79.23864128148067,0.5525927025438693,97.22105534788606,0.1616851800893006,119.16443021246604,0.20597068633149998
79.29567971949743,0.5012825042093938,97.17781866445765,0.22016404800532138,118.37454687077646,0.1964059973365933
79.41640700508336,0.5099950481465649,97.13311005148488,0.2600670248534779,117.89940395626157,0.19888616989861918
79.57567849949587,0.5927143812858621,97.08256863497081,0.28225575126261576,117.309611291231,0.20487573210884777
79.81862229756229,0.6917418774140132,97.01708041837554,0.27937474434161663,117.46966236376473,0.20568081825786416
79.94620246238891,0.7851050104782182,96.94090982493012,0.27309740755505396,117.10939528369008,0.20159954348180925
79.94613594329198,0.7850783259781142,96.87092654417732,0.22588685513053153,117.44508549024192,0.21910640333112735
80.04773984247694,0.7402076662035991,96.81020863077588,0.16141037456174617,117.52470507209709,0.2102855805302371
80.11880994241722,0.6756972853171029,96.7699519105008,0.11980486720670587,116.65246604549222,0.2130710122021633
80.07931793058427,0.6989723168739189,96.74808097031789,0.07908246728792279,117.31179975901368,0.20178921109190212
80.43261904368894,1.0005386088375452,96.76548538670426,0.1270449414829514,118.04247074804634,0.20086152142771976
80.87809489099295,1.3007001243322256,96.78213455250611,0.1355386297982714,118.20034269964488,0.2092732913582168
81.2741240429211,1.5750712777702336,96.79232438988335,0.13576945360907816,119.00852775860437,0.20689025225528312
81.64080657537036,1.7987365227200591,96.80209914277111,0.135741720659723,119.15284154052888,0.20630486054010322
81.95593412170425,1.970541398359989,96.79733135362042,0.13921180503220978,119.12812468850657,0.20922529490325062
82.035063568128,1.9438939111359432,96.80296973173424,0.13213163463472538,118.97944033192134,0.22453021014667401
82.20321448115558,1.8403011446050415,96.81386072728057,0.12780372814715862,118.05675196521506,0.2073860105837239
82.25960689844963,1.7798043992817623,96.82827658073867,0.12438164374404118,117.88973958986885,0.21317364772197242
82.27870601106551,1.7520039900112103,96.83059192115124,0.12233214312776133,118.62764969673412,0.2051182399767244
82.261925097677,1.7817333656708192,96.8389884008963,0.1241111146159401,118.20658758559962,0.21439368493258543
81.95514873581337,1.9580364540503983,96.7983857002277,0.09160154682870558,117.40865590407391,0.20725434168874318
81.65119080168407,1.9130999867735485,96.77852912296692,0.0841715812127742,117.64624134915539,0.1998516946199691
81.24433464649321,1.7984208058366409,96.77173076603809,0.08126559899226955,117.58588263302968,0.19931219842321896
80.86645027037436,1.4717529713434043,96.79809815589891,0.13376448088584844,117.91052471594435,0.1947760550275196
80.41274414095389,0.8740614022835348,96.82101464916187,0.13201125376875097,117.94445697748469,0.1979219571800916
80.17588969534057,0.7719397611643283,96.82720955777208,0.12570136819402938,118.18221026008499,0.17750728631969717
79.85420804895689,0.6248903243108344,96.82050629827123,0.1281068791059073,119.3681400069853,0.18902229237835627
79.76292256655752,0.537497740201623,96.82405228183333,0.12998941047825427,119.05079754820856,0.1834794761778128
79.63724600827392,0.6052439173513854,96.83872834311266,0.12805911091513741,119.29531324555319,0.18218293821954504
79.6336194676542,0.6071340619850163,96.85283599122272,0.1425437182342007,119.927141560183,0.18329444705403716
79.67525610087631,0.6192990255313728,96.91290973140254,0.18740974420789913,120.5931170205716,0.17674909221589807
79.51439233960654,0.5769326399221413,96.97667861441079,0.21971812597882626,120.67206695459814,0.17908925261348502
79.42832569124923,0.5798163770088295,97.00728800581419,0.20925661872802037,120.35303023490061,0.1720271937196909
79.354273312135,0.47418932559352595,96.99662630177933,0.206168481255624,120.78542250736817,0.18000440986766902
79.35168427412168,0.471782286595689,97.00836508947665,0.20433752915740272,120.14323212502381,0.17023672101887732
79.47018437684235,0.6192474053427274,97.05342487571497,0.186765784812,120.02322850105365,0.17695246848972376
79.74408409698746,0.8131592006826726,97.11677086723114,0.17945770392026122,119.39551822897047,0.17572339286529787
79.76759503385702,0.8200250516501844,97.17854513798063,0.20208233628629427,120.3610490665972,0.17349336156875958
79.9053992173167,0.7512320021165021,97.23168331720846,0.18692720793322226,120.31793200217885,0.17905816603945532
79.98874750403087,0.726492107712701,97.26432625357879,0.17829837596130818,119.45795726159076,0.17047709668023758
79.92551336858983,0.7502274382190343,97.24339757212333,0.18650509095129006,119.14147094233726,0.18141623013175073
79.88585188122484,0.8161568524212851,97.18169242844904,0.2394910081146677,118.97675137552469,0.19004223005090642
79.95168404834206,0.7637450453443381,97.13971087453399,0.2907847575911736,118.90415459729645,0.21111765892951398
79.96922919624198,0.759261016954716,97.10520395873249,0.32705042243345434,118.88127536030068,0.209267139241257
80.07460464197896,0.7955217164280117,97.06951822733433,0.35422027612051016,118.90176807869993,0.21782994661339483
79.9689555227814,0.785964506245996,97.02778059472993,0.36324064001587764,119.93333012514555,0.21118178833400397
79.80893043449721,0.5943048779018315,96.98467502568693,0.3413441770178022,120.42364510741606,0.2172257130258161
79.76178888460575,0.5883747982291824,96.93200473000542,0.28577819421501105,120.36492827265276,0.2249695661086478
79.63669539552912,0.6232852806099465,96.8943355290425,0.23438323861870256,120.02784541342628,0.22283971888223314
79.5661950162489,0.5959822989896867,96.85717427690768,0.17218655314782472,120.35508742919873,0.23659477538990242
79.66950196932143,0.6494762164206562,96.85808198905917,0.17353873989694793,119.90594978554282,0.232168016988695
79.80281234492936,0.5134602146261729,96.89057410888408,0.17917677482813538,119.94181408035463,0.2210533220458683
79.90506678731877,0.5837185892945778,96.92240983995563,0.16085213377519103,120.4231916163053,0.20946895233345594
80.15473837763071,0.9727843893708558,96.94790865707009,0.13182292464981854,120.55006101759516,0.2036963391009722
80.26877812962256,1.1123108553597254,96.97186986921966,0.09281560899880835,120.65589554257956,0.20486344221898597
80.39052056551061,1.0923054401643837,96.97135390557082,0.09406725451350365,119.86618082549171,0.20848662152388925
80.53138082413129,1.1031521117146632,96.93623694269397,0.15069758865836194,119.47436926132484,0.19572267594324533
80.71479656706154,1.0865089974646376,96.90093417820846,0.17533509022697394,118.47970891220639,0.18729308447758314
80.79792176092714,0.9583097432254523,96.87580858965286,0.17046073692087743,118.90142441371984,0.19351025188991994
80.79174626208177,0.9680289566231041,96.86114837056053,0.16518222912102073,118.67180456865444,0.18424047108087635
80.82689431731842,0.9595608363053322,96.85210665365419,0.15305429328270947,119.16690915399352,0.1787728725422672
80.891063551742,0.9084638156385353,96.86272581899333,0.17193418235313973,119.1959943680555,0.178034598457661
80.79207816035773,0.982006274297893,96.88540684799018,0.20123466958064662,118.68279702671035,0.17549771197712113
80.37454777073125,1.1152688070968357,96.90973679535858,0.2188408093097677,118.16155380780557,0.17490962205795077
79.91290429571976,1.3339136095703916,96.93016722503026,0.22871435163283477,118.51817270309934,0.1640430926907793
79.5050897890338,1.6312167625649836,96.9663259951556,0.22828756939653705,118.51563192498199,0.17987952342091146
79.03142512683651,1.7541114283787322,97.00459176032703,0.1888319798291327,118.28476696440285,0.18082697035095793
78.63833371211092,1.5839004835966741,97.01593397837802,0.16657256803606046,118.97089251359303,0.1837602074491346
78.52369939486972,1.5350025653879444,97.00670369960997,0.1821333871884753,119.39579972428658,0.1781265222575575
78.47944441685104,1.5131657838690074,97.00707024615448,0.1817853495061431,119.74135075011927,0.17910361502630387
78.32054772139013,1.3157517970102588,96.99865071487899,0.18390617852430471,120.21795417655453,0.1889503276479852
78.34955619811379,1.3714177205182763,96.98901118680665,0.17626402988488055,119.8426451552579,0.19671944240002448
78.27405445784568,1.3071965863242685,97.01273264668365,0.2192042843814615,120.22148513326331,0.19534988209576895
78.50616689785153,1.4854151809622107,97.0435227174,0.2594888618859142,119.78535579986708,0.19507235308112914
78.8533884148892,1.5785534647092943,97.06571629464871,0.27568820413914136,119.28082966028153,0.20720295976554537
79.19550711051619,1.422323986672963,97.07175347454037,0.2778226969909472,119.13382425020939,0.19616977263906404
79.4981267798782,1.0626586846532846,97.07931251722364,0.2761704729683598,119.90196863264694,0.2091242087324193
79.79732556044578,0.8420861210243429,97.10368241788532,0.2540532682327858,120.15416509580162,0.1995114910884585
79.88205394552804,0.7461143183835189,97.14445202713023,0.21130154782081376,119.58992007722648,0.20232469219887156
79.93529588277028,0.6896377298206686,97.16659431765396,0.1876734648570431,118.92088496013487,0.2140245079071048
80.00131099954294,0.6398601782933013,97.18380270395508,0.16948829797356646,118.44392541361522,0.20915145353006848
79.88506756031302,0.5814547740952152,97.18869553698303,0.1666528600047892,119.12069418723729,0.20328327166103505
79.98070478712663,0.48255889698871085,97.15669324720174,0.14151863906928544,119.12780410335122,0.20629060227664472
80.05191772773154,0.6068094337583259,97.09598419735593,0.12424347932522592,118.82923399754736,0.20967901461518168
